name,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,logCPM,PValue,PAdj,FDR,falsePos,Sugar_1,Sugar_2,Blood_1,Blood_2
AAEL011172,9,8,10,0.783,-0.4,4.1,0.499638117884189,1,0.7231,5198,8,8,8,12
AAEL013263,9,8,10,0.779,-0.4,4.1,0.499638117884189,1,0.7231,5199,7,9,8,12
AAEL006639,8.8,7.5,10,0.767,-0.4,4.1,0.499638117884189,1,0.7231,5199,8,7,11,9
AAEL003964,8.8,7.5,10,0.764,-0.4,4.1,0.499638117884189,1,0.7231,5200,7,8,11,9
AAEL003478,9.2,8,10.5,0.744,-0.4,4.1,0.499638117884189,1,0.7231,5201,8,8,12,9
AAEL021767,9,7.5,10.5,0.739,-0.4,4.1,0.499638117884189,1,0.7231,5202,7,8,11,10
AAEL013399,8.8,7.5,10,0.733,-0.4,4.1,0.499638117884189,1,0.7231,5202,7,8,12,8
AAEL004280,0.5,1,0,10.658,3.4,2.1,0.500005177172261,1,0.7231,5203,1,1,0,0
AAEL014994,0.8,1.5,0,10.4,3.4,2.1,0.500005177172261,1,0.7231,5204,2,1,0,0
AAEL023804,0.8,1.5,0,10.4,3.4,2.1,0.500005177172261,1,0.7231,5204,2,1,0,0
AAEL024889,0.8,1.5,0,10.4,3.4,2.1,0.500005177172261,1,0.7231,5205,2,1,0,0
AAEL025803,0.8,1.5,0,10.4,3.4,2.1,0.500005177172261,1,0.7231,5206,2,1,0,0
AAEL025920,0.5,1,0,10.143,3.3,2,0.500005177172261,1,0.7231,5207,2,0,0,0
AAEL019675,0.5,1,0,9.628,3.3,2,0.500005177172261,1,0.7231,5207,2,0,0,0
AAEL008447,0.5,1,0,9.628,3.3,2,0.500005177172261,1,0.7231,5208,2,0,0,0
AAEL018794,0.5,1,0,9.628,3.3,2,0.500005177172261,1,0.7231,5209,2,0,0,0
AAEL019313,0.5,1,0,9.628,3.3,2,0.500005177172261,1,0.7231,5209,2,0,0,0
AAEL002961,0.5,1,0,9.016,3.2,2,0.500005177172261,1,0.7231,5210,1,1,0,0
AAEL009007,0.5,1,0,9.016,3.2,2,0.500005177172261,1,0.7231,5211,1,1,0,0
AAEL021787,0.5,1,0,9.016,3.2,2,0.500005177172261,1,0.7231,5212,1,1,0,0
AAEL023599,0.5,1,0,9.016,3.2,2,0.500005177172261,1,0.7231,5212,1,1,0,0
AAEL025073,0.5,1,0,9.016,3.2,2,0.500005177172261,1,0.7231,5213,1,1,0,0
AAEL026674,0.5,1,0,8.812,3.1,2,0.500005177172261,1,0.7231,5214,0,2,0,0
AAEL022395,0.2,0.5,0,8.705,3.1,2,0.500005177172261,1,0.7231,5215,1,0,0,0
AAEL023909,0.2,0.5,0,8.297,3.1,2,0.500005177172261,1,0.7231,5215,0,1,0,0
AAEL025894,0.5,1,0,7.471,2.9,1.9,0.500005177172261,1,0.7231,5216,2,0,0,0
AAEL026723,0.5,1,0,7.471,2.9,1.9,0.500005177172261,1,0.7231,5217,2,0,0,0
AAEL000254,0.8,1.5,0,6.309,2.7,2.1,0.500005177172261,1,0.7231,5217,1,2,0,0
AAEL012342,0.5,1,0,5.493,2.5,2.1,0.500005177172261,1,0.7231,5218,2,0,0,0
AAEL015313,0.5,1,0,5.272,2.4,2.1,0.500005177172261,1,0.7231,5219,1,1,0,0
AAEL027134,0.5,1,0,5.169,2.4,2.1,0.500005177172261,1,0.7231,5220,1,1,0,0
AAEL021188,0.5,1,0,4.772,2.3,2,0.500005177172261,1,0.7231,5220,0,2,0,0
AAEL007831,0.2,0.5,0,4.714,2.2,2,0.500005177172261,1,0.7231,5221,1,0,0,0
AAEL019483,0.5,1,0,4.605,2.2,2.1,0.500005177172261,1,0.7231,5222,1,1,0,0
AAEL022331,0.8,1.5,0,4.582,2.2,2.1,0.500005177172261,1,0.7231,5222,2,1,0,0
AAEL002187,0.5,1,0,4.312,2.1,2.1,0.500005177172261,1,0.7231,5223,0,2,0,0
AAEL020247,0.5,1,0,4.312,2.1,2.1,0.500005177172261,1,0.7231,5224,0,2,0,0
AAEL028007,0.5,1,0,4.241,2.1,2.1,0.500005177172261,1,0.7231,5225,2,0,0,0
AAEL006034,0.2,0.5,0,4.024,2,2,0.500005177172261,1,0.7231,5225,1,0,0,0
AAEL013420,0.5,1,0,3.972,2,2,0.500005177172261,1,0.7231,5226,1,1,0,0
AAEL017549,0.2,0.5,0,3.834,1.9,2,0.500005177172261,1,0.7231,5227,1,0,0,0
AAEL000576,0.5,1,0,3.656,1.9,2.1,0.500005177172261,1,0.7231,5228,1,1,0,0
AAEL021042,0.2,0.5,0,3.655,1.9,2,0.500005177172261,1,0.7231,5228,0,1,0,0
AAEL004894,0.5,1,0,3.291,1.7,2,0.500005177172261,1,0.7231,5229,2,0,0,0
AAEL008717,0.5,1,0,3.291,1.7,2,0.500005177172261,1,0.7231,5230,2,0,0,0
AAEL022049,0.5,1,0,3.291,1.7,2,0.500005177172261,1,0.7231,5230,2,0,0,0
AAEL026646,0.5,1,0,3.291,1.7,2,0.500005177172261,1,0.7231,5231,2,0,0,0
AAEL022710,0.2,0.5,0,3.232,1.7,2,0.500005177172261,1,0.7231,5232,1,0,0,0
AAEL014684,0.5,1,0,3.103,1.6,2.1,0.500005177172261,1,0.7231,5233,1,1,0,0
AAEL022280,0.5,1,0,3.103,1.6,2.1,0.500005177172261,1,0.7231,5233,1,1,0,0
AAEL000329,0.5,1,0,3.041,1.6,2,0.500005177172261,1,0.7231,5234,2,0,0,0
AAEL020153,0.5,1,0,2.571,1.4,2,0.500005177172261,1,0.7231,5235,2,0,0,0
AAEL009463,0.5,0,1,0.313,-1.7,2,0.500005177172261,1,0.7231,5236,0,0,2,0
AAEL020881,0.5,0,1,0.297,-1.7,2,0.500005177172261,1,0.7231,5236,0,0,0,2
AAEL020313,0.5,0,1,0.283,-1.8,2,0.500005177172261,1,0.7231,5237,0,0,1,1
AAEL025417,0.8,0,1.5,0.258,-2,2,0.500005177172261,1,0.7231,5238,0,0,1,2
AAEL007795,0.5,0,1,0.256,-2,2.1,0.500005177172261,1,0.7231,5238,0,0,1,1
AAEL022543,0.2,0,0.5,0.241,-2.1,2,0.500005177172261,1,0.7231,5239,0,0,0,1
AAEL020968,0.8,0,1.5,0.236,-2.1,2,0.500005177172261,1,0.7231,5240,0,0,1,2
AAEL009502,0.5,0,1,0.136,-2.9,1.9,0.500005177172261,1,0.7231,5241,0,0,0,2
AAEL009591,0.5,0,1,0.136,-2.9,1.9,0.500005177172261,1,0.7231,5241,0,0,0,2
AAEL021028,0.5,0,1,0.136,-2.9,1.9,0.500005177172261,1,0.7231,5242,0,0,0,2
AAEL025974,0.5,0,1,0.136,-2.9,1.9,0.500005177172261,1,0.7231,5243,0,0,0,2
AAEL026247,0.5,0,1,0.136,-2.9,1.9,0.500005177172261,1,0.7231,5243,0,0,0,2
AAEL024318,0.5,0,1,0.129,-3,1.9,0.500005177172261,1,0.7231,5244,0,0,0,2
AAEL027474,0.2,0,0.5,0.125,-3,1.9,0.500005177172261,1,0.7231,5245,0,0,0,1
AAEL002699,0.2,0,0.5,0.125,-3,1.9,0.500005177172261,1,0.7231,5246,0,0,1,0
AAEL015140,0.2,0,0.5,0.125,-3,1.9,0.500005177172261,1,0.7231,5246,0,0,1,0
AAEL026476,0.2,0,0.5,0.125,-3,1.9,0.500005177172261,1,0.7231,5247,0,0,1,0
AAEL023370,0.2,0,0.5,0.125,-3,1.9,0.500005177172261,1,0.7231,5248,0,0,1,0
AAEL024666,0.5,0,1,0.116,-3.1,1.9,0.500005177172261,1,0.7231,5249,0,0,0,2
AAEL027622,0.5,0,1,0.116,-3.1,1.9,0.500005177172261,1,0.7231,5249,0,0,0,2
AAEL025004,0.5,0,1,0.116,-3.1,1.9,0.500005177172261,1,0.7231,5250,0,0,1,1
AAEL028224,0.2,0,0.5,0.116,-3.1,1.9,0.500005177172261,1,0.7231,5251,0,0,1,0
AAEL024715,0.5,0,1,0.116,-3.1,1.9,0.500005177172261,1,0.7231,5251,0,0,2,0
AAEL016212,0.5,0,1,0.116,-3.1,1.9,0.500005177172261,1,0.7231,5252,0,0,2,0
AAEL017866,0.5,0,1,0.116,-3.1,1.9,0.500005177172261,1,0.7231,5253,0,0,2,0
AAEL023555,0.5,0,1,0.116,-3.1,1.9,0.500005177172261,1,0.7231,5254,0,0,2,0
AAEL028662,0.5,0,1,0.116,-3.1,1.9,0.500005177172261,1,0.7231,5254,0,0,2,0
AAEL023803,0.5,0,1,0.112,-3.2,1.9,0.500005177172261,1,0.7231,5255,0,0,2,0
AAEL011634,0.5,0,1,0.108,-3.2,2,0.500005177172261,1,0.7231,5256,0,0,0,2
AAEL025575,0.5,0,1,0.108,-3.2,2,0.500005177172261,1,0.7231,5256,0,0,0,2
AAEL027730,0.5,0,1,0.108,-3.2,2,0.500005177172261,1,0.7231,5257,0,0,0,2
AAEL028209,0.5,0,1,0.108,-3.2,2,0.500005177172261,1,0.7231,5258,0,0,0,2
AAEL024888,0.5,0,1,0.108,-3.2,2,0.500005177172261,1,0.7231,5259,0,0,1,1
AAEL024703,0.5,0,1,0.101,-3.3,2,0.500005177172261,1,0.7231,5259,0,0,0,2
AAEL002591,0.5,0,1,0.101,-3.3,2,0.500005177172261,1,0.7231,5260,0,0,1,1
AAEL023345,0.5,0,1,0.101,-3.3,2,0.500005177172261,1,0.7231,5261,0,0,1,1
AAEL026932,0.5,0,1,0.101,-3.3,2,0.500005177172261,1,0.7231,5262,0,0,1,1
AAEL027887,0.5,0,1,0.101,-3.3,2,0.500005177172261,1,0.7231,5262,0,0,1,1
AAEL028915,0.5,0,1,0.101,-3.3,2,0.500005177172261,1,0.7231,5263,0,0,1,1
AAEL011407,0.5,0,1,0.101,-3.3,2,0.500005177172261,1,0.7231,5264,0,0,2,0
AAEL022339,0.5,0,1,0.095,-3.4,2,0.500005177172261,1,0.7231,5264,0,0,0,2
AAEL022778,0.5,0,1,0.095,-3.4,2,0.500005177172261,1,0.7231,5265,0,0,0,2
AAEL023945,0.8,0,1.5,0.09,-3.5,2,0.500005177172261,1,0.7231,5266,0,0,2,1
AAEL012072,0.8,0,1.5,0.09,-3.5,2,0.500005177172261,1,0.7231,5267,0,0,2,1
AAEL008169,19.8,21.5,18,1.196,0.3,5.1,0.500072713080241,1,0.7231,5267,20,23,19,17
AAEL005653,20.2,18.5,22,0.837,-0.3,5.1,0.500072713080241,1,0.7231,5268,22,15,23,21
AAEL007431,19.8,17.5,22,0.826,-0.3,5.1,0.500072713080241,1,0.7231,5269,20,15,15,29
AAEL020936,27,25,29,0.859,-0.2,5.5,0.501006253371122,1,0.7241,5277,25,25,30,28
AAEL006685,4.8,6,3.5,1.641,0.7,3.5,0.503489447153123,1,0.7241,5277,6,6,3,4
AAEL012450,4.8,6,3.5,1.556,0.6,3.4,0.503489447153123,1,0.7241,5278,8,4,4,3
AAEL003532,5,6,4,1.528,0.6,3.5,0.503489447153123,1,0.7241,5279,6,6,3,5
AAEL002922,5,6,4,1.522,0.6,3.5,0.503489447153123,1,0.7241,5280,6,6,4,4
AAEL026147,4.8,6,3.5,1.507,0.6,3.4,0.503489447153123,1,0.7241,5280,6,6,3,4
AAEL019538,5,6,4,1.499,0.6,3.5,0.503489447153123,1,0.7241,5281,6,6,3,5
AAEL019696,5,6,4,1.487,0.6,3.5,0.503489447153123,1,0.7241,5282,7,5,4,4
AAEL000256,5,6,4,1.456,0.5,3.5,0.503489447153123,1,0.7241,5282,6,6,3,5
AAEL010856,5,6,4,1.452,0.5,3.5,0.503489447153123,1,0.7241,5283,8,4,4,4
AAEL026884,5,6,4,1.394,0.5,3.5,0.503489447153123,1,0.7241,5284,4,8,3,5
AAEL004509,5,5.5,4.5,1.392,0.5,3.5,0.503489447153123,1,0.7241,5285,5,6,3,6
AAEL025796,5,4,6,0.708,-0.5,3.5,0.503489447153123,1,0.7241,5285,3,5,6,6
AAEL005737,5,4,6,0.708,-0.5,3.4,0.503489447153123,1,0.7241,5286,4,4,5,7
AAEL008545,5.2,4.5,6,0.697,-0.5,3.5,0.503489447153123,1,0.7241,5287,4,5,7,5
AAEL002442,5,4,6,0.689,-0.5,3.4,0.503489447153123,1,0.7241,5288,2,6,2,10
AAEL004665,5.5,4.5,6.5,0.685,-0.5,3.5,0.503489447153123,1,0.7241,5288,4,5,5,8
AAEL014096,5,4,6,0.68,-0.6,3.4,0.503489447153123,1,0.7241,5289,6,2,7,5
AAEL013803,5,4,6,0.673,-0.6,3.5,0.503489447153123,1,0.7241,5290,3,5,6,6
AAEL024732,5.2,4.5,6,0.672,-0.6,3.5,0.503489447153123,1,0.7241,5290,5,4,5,7
AAEL020233,5,4,6,0.671,-0.6,3.4,0.503489447153123,1,0.7241,5291,4,4,6,6
AAEL001518,4.8,3.5,6,0.637,-0.6,3.4,0.503489447153123,1,0.7241,5292,4,3,6,6
AAEL019779,5,4,6,0.633,-0.7,3.4,0.503489447153123,1,0.7241,5293,4,4,6,6
AAEL010235,498.2,483.5,513,0.942,-0.1,9.6,0.503917365416254,1,0.7241,5293,533,434,497,529
AAEL013776,14,15.5,12.5,1.235,0.3,4.7,0.504527874023967,1,0.7241,5294,16,15,12,13
AAEL007241,14,15.5,12.5,1.234,0.3,4.7,0.504527874023967,1,0.7241,5295,16,15,14,11
AAEL010483,14.2,13,15.5,0.829,-0.3,4.7,0.504527874023967,1,0.7241,5295,14,12,16,15
AAEL006735,14.2,13,15.5,0.828,-0.3,4.7,0.504527874023967,1,0.7241,5296,14,12,12,19
AAEL017161,14.2,13,15.5,0.824,-0.3,4.6,0.504527874023967,1,0.7241,5297,9,17,21,10
AAEL020113,14.2,13,15.5,0.819,-0.3,4.7,0.504527874023967,1,0.7241,5298,16,10,14,17
AAEL023829,14,12.5,15.5,0.818,-0.3,4.7,0.504527874023967,1,0.7241,5298,13,12,16,15
AAEL014895,14.2,13,15.5,0.812,-0.3,4.7,0.504527874023967,1,0.7241,5299,12,14,15,16
AAEL014932,928.2,901,955.5,0.943,-0.1,10.5,0.504908842339528,1,0.7241,5300,928,874,851,1060
AAEL013225,67.5,71,64,1.106,0.1,6.8,0.504916125928097,1,0.7241,5301,66,76,66,62
AAEL006118,27.5,25.5,29.5,0.857,-0.2,5.5,0.504927866768893,1,0.7241,5301,27,24,26,33
AAEL014528,88.2,84.5,92,0.918,-0.1,7.1,0.505392023287169,1,0.7241,5302,81,88,96,88
AAEL022867,53.5,56.5,50.5,1.126,0.2,6.5,0.506901430306996,1,0.7241,5303,60,53,37,64
AAEL001913,36.2,34,38.5,0.883,-0.2,5.9,0.506915758186485,1,0.7241,5303,34,34,38,39
AAEL027055,36.2,34,38.5,0.883,-0.2,5.9,0.506915758186485,1,0.7241,5304,39,29,35,42
AAEL001680,2.5,3.5,1.5,2.496,1.3,2.8,0.50783288416821,1,0.7241,5305,3,4,2,1
AAEL006982,2.2,3,1.5,2.486,1.3,2.8,0.50783288416821,1,0.7241,5306,3,3,1,2
AAEL006705,2,3,1,2.345,1.2,2.8,0.50783288416821,1,0.7241,5306,3,3,1,1
AAEL027044,2.2,3,1.5,2.305,1.2,2.7,0.50783288416821,1,0.7241,5307,2,4,1,2
AAEL020948,2.2,3,1.5,2.299,1.2,2.7,0.50783288416821,1,0.7241,5308,3,3,1,2
AAEL009679,2,3,1,2.265,1.2,2.7,0.50783288416821,1,0.7241,5309,3,3,1,1
AAEL001015,2,3,1,2.253,1.2,2.7,0.50783288416821,1,0.7241,5309,4,2,1,1
AAEL028094,2,3,1,2.21,1.1,2.7,0.50783288416821,1,0.7241,5310,2,4,1,1
AAEL020793,2.2,3,1.5,2.137,1.1,2.8,0.50783288416821,1,0.7241,5311,3,3,1,2
AAEL023989,2.2,3,1.5,2.135,1.1,2.7,0.50783288416821,1,0.7241,5311,3,3,2,1
AAEL011368,2.2,3,1.5,2.13,1.1,2.7,0.50783288416821,1,0.7241,5312,2,4,2,1
AAEL009314,2,3,1,2.121,1.1,2.8,0.50783288416821,1,0.7241,5313,3,3,1,1
AAEL027188,2,3,1,2.114,1.1,2.7,0.50783288416821,1,0.7241,5314,5,1,1,1
AAEL009032,1.8,2.5,1,2.11,1.1,2.7,0.50783288416821,1,0.7241,5314,2,3,1,1
AAEL001584,1.8,2.5,1,2.086,1.1,2.7,0.50783288416821,1,0.7241,5315,1,4,1,1
AAEL000536,2.2,3,1.5,2.072,1.1,2.7,0.50783288416821,1,0.7241,5316,3,3,1,2
AAEL003622,2.2,3,1.5,2.04,1,2.7,0.50783288416821,1,0.7241,5316,2,4,2,1
AAEL012052,2,2.5,1.5,2.026,1,2.7,0.50783288416821,1,0.7241,5317,2,3,1,2
AAEL013032,2.2,3,1.5,2.021,1,2.7,0.50783288416821,1,0.7241,5318,3,3,1,2
AAEL027978,2.2,3,1.5,1.933,1,2.8,0.50783288416821,1,0.7241,5319,3,3,2,1
AAEL026276,2.2,3,1.5,1.899,0.9,2.8,0.50783288416821,1,0.7241,5319,3,3,2,1
AAEL011449,2.2,3,1.5,1.878,0.9,2.7,0.50783288416821,1,0.7241,5320,5,1,1,2
AAEL001181,2.2,3,1.5,1.872,0.9,2.7,0.50783288416821,1,0.7241,5321,3,3,2,1
AAEL007105,2.2,3,1.5,1.843,0.9,2.7,0.50783288416821,1,0.7241,5322,3,3,2,1
AAEL010162,2.5,3,2,1.842,0.9,2.8,0.50783288416821,1,0.7241,5322,3,3,2,2
AAEL009556,2,2.5,1.5,1.841,0.9,2.7,0.50783288416821,1,0.7241,5323,1,4,2,1
AAEL008472,2.5,3,2,1.829,0.9,2.8,0.50783288416821,1,0.7241,5324,3,3,2,2
AAEL026630,2.2,3,1.5,1.799,0.8,2.7,0.50783288416821,1,0.7241,5324,3,3,0,3
AAEL007316,2.2,3,1.5,1.769,0.8,2.8,0.50783288416821,1,0.7241,5325,3,3,1,2
AAEL005787,2.2,3,1.5,1.751,0.8,2.8,0.50783288416821,1,0.7241,5326,3,3,2,1
AAEL027907,2.2,2.5,2,1.729,0.8,2.8,0.50783288416821,1,0.7241,5327,3,2,2,2
AAEL001936,2.2,3,1.5,1.719,0.8,2.7,0.50783288416821,1,0.7241,5327,2,4,2,1
AAEL014453,2.2,3,1.5,1.715,0.8,2.7,0.50783288416821,1,0.7241,5328,3,3,1,2
AAEL003966,2.5,3,2,1.701,0.8,2.7,0.50783288416821,1,0.7241,5329,3,3,2,2
AAEL000362,2.2,3,1.5,1.659,0.7,2.7,0.50783288416821,1,0.7241,5330,2,4,2,1
AAEL003173,2.5,3,2,1.593,0.7,2.8,0.50783288416821,1,0.7241,5330,5,1,3,1
AAEL026043,2.2,2.5,2,1.569,0.6,2.7,0.50783288416821,1,0.7241,5331,3,2,2,2
AAEL013549,2.2,1.5,3,0.625,-0.7,2.7,0.50783288416821,1,0.7241,5332,0,3,2,4
AAEL022364,2,1.5,2.5,0.619,-0.7,2.7,0.50783288416821,1,0.7241,5332,2,1,2,3
AAEL010070,2,1.5,2.5,0.606,-0.7,2.7,0.50783288416821,1,0.7241,5333,2,1,2,3
AAEL007301,2,1.5,2.5,0.59,-0.8,2.7,0.50783288416821,1,0.7241,5334,1,2,2,3
AAEL003515,2.2,1.5,3,0.588,-0.8,2.7,0.50783288416821,1,0.7241,5335,2,1,1,5
AAEL020637,2,1.5,2.5,0.584,-0.8,2.7,0.50783288416821,1,0.7241,5335,1,2,2,3
AAEL006394,2,1.5,2.5,0.582,-0.8,2.7,0.50783288416821,1,0.7241,5336,2,1,2,3
AAEL017349,2.5,2,3,0.577,-0.8,2.8,0.50783288416821,1,0.7241,5337,1,3,2,4
AAEL011338,2.2,1.5,3,0.576,-0.8,2.8,0.50783288416821,1,0.7241,5337,1,2,3,3
AAEL006536,2.5,2,3,0.568,-0.8,2.8,0.50783288416821,1,0.7241,5338,3,1,2,4
AAEL007981,2.2,1.5,3,0.567,-0.8,2.7,0.50783288416821,1,0.7241,5339,1,2,2,4
AAEL014071,2.2,1.5,3,0.558,-0.8,2.8,0.50783288416821,1,0.7241,5340,2,1,3,3
AAEL005279,2.2,1.5,3,0.558,-0.8,2.7,0.50783288416821,1,0.7241,5340,2,1,2,4
AAEL002433,2.2,1.5,3,0.556,-0.8,2.8,0.50783288416821,1,0.7241,5341,3,0,2,4
AAEL011488,2.2,1.5,3,0.55,-0.9,2.8,0.50783288416821,1,0.7241,5342,1,2,4,2
AAEL024153,2.5,2,3,0.544,-0.9,2.8,0.50783288416821,1,0.7241,5343,2,2,3,3
AAEL021626,1.8,1,2.5,0.538,-0.9,2.7,0.50783288416821,1,0.7241,5343,1,1,3,2
AAEL007403,2.2,1.5,3,0.531,-0.9,2.7,0.50783288416821,1,0.7241,5344,1,2,3,3
AAEL012945,2.2,1.5,3,0.529,-0.9,2.7,0.50783288416821,1,0.7241,5345,2,1,2,4
AAEL010376,2.2,1.5,3,0.507,-1,2.7,0.50783288416821,1,0.7241,5345,1,2,2,4
AAEL014550,1.8,1,2.5,0.503,-1,2.7,0.50783288416821,1,0.7241,5346,1,1,3,2
AAEL024298,2.2,1.5,3,0.503,-1,2.7,0.50783288416821,1,0.7241,5347,2,1,4,2
AAEL015042,2,1.5,2.5,0.492,-1,2.7,0.50783288416821,1,0.7241,5348,1,2,3,2
AAEL003149,2.2,1.5,3,0.49,-1,2.7,0.50783288416821,1,0.7241,5348,1,2,3,3
AAEL006270,2.2,1.5,3,0.469,-1.1,2.7,0.50783288416821,1,0.7241,5349,2,1,2,4
AAEL007372,2.5,1.5,3.5,0.462,-1.1,2.7,0.50783288416821,1,0.7241,5350,1,2,3,4
AAEL005893,2,1,3,0.45,-1.2,2.7,0.50783288416821,1,0.7241,5351,1,1,3,3
AAEL010318,1679.8,1633.5,1726,0.946,-0.1,11.4,0.508104893064262,1,0.7244,5353,1625,1642,1548,1904
AAEL010430,28.2,30.5,26,1.165,0.2,5.6,0.508759404293011,1,0.7251,5360,32,29,20,32
AAEL012094,28,26,30,0.868,-0.2,5.6,0.508759404293011,1,0.7251,5360,28,24,27,33
AAEL009590,36.8,39,34.5,1.132,0.2,5.9,0.509824078777441,1,0.7266,5372,38,40,30,39
AAEL015061,45.8,43,48.5,0.9,-0.2,6.2,0.509959149785161,1,0.7267,5373,44,42,41,56
AAEL009198,20.8,22.5,19,1.167,0.2,5.2,0.510592136227233,1,0.727,5376,21,24,19,19
AAEL024186,20.8,19,22.5,0.847,-0.2,5.1,0.510592136227233,1,0.727,5377,20,18,24,21
AAEL004613,171.8,166,177.5,0.936,-0.1,8.1,0.511125478020172,1,0.727,5378,165,167,185,170
AAEL000556,58,61,55,1.116,0.2,6.6,0.511345517892481,1,0.727,5379,66,56,47,63
AAEL027809,8.8,10,7.5,1.324,0.4,4.1,0.511457245317177,1,0.727,5379,10,10,10,5
AAEL003599,9.2,10.5,8,1.304,0.4,4.1,0.511457245317177,1,0.727,5380,10,11,7,9
AAEL011038,9.2,10.5,8,1.3,0.4,4.1,0.511457245317177,1,0.727,5381,12,9,8,8
AAEL014272,9.5,10.5,8.5,1.256,0.3,4.2,0.511457245317177,1,0.727,5381,10,11,10,7
AAEL019577,9.5,8.5,10.5,0.788,-0.3,4.1,0.511457245317177,1,0.727,5382,9,8,11,10
AAEL010343,9.2,8,10.5,0.788,-0.3,4.1,0.511457245317177,1,0.727,5383,8,8,11,10
AAEL001857,9.2,8,10.5,0.78,-0.4,4.1,0.511457245317177,1,0.727,5384,6,10,10,11
AAEL016969,9.2,8,10.5,0.779,-0.4,4.1,0.511457245317177,1,0.727,5384,8,8,10,11
AAEL002362,9.5,8,11,0.775,-0.4,4.1,0.511457245317177,1,0.727,5385,9,7,8,14
AAEL027400,9.2,8,10.5,0.768,-0.4,4.1,0.511457245317177,1,0.727,5386,9,7,12,9
AAEL015271,9.8,8.5,11,0.764,-0.4,4.2,0.511457245317177,1,0.727,5387,8,9,9,13
AAEL023574,9.5,8,11,0.758,-0.4,4.2,0.511457245317177,1,0.727,5387,7,9,12,10
AAEL007825,9.2,8,10.5,0.758,-0.4,4.1,0.511457245317177,1,0.727,5388,9,7,10,11
AAEL004763,9.5,8,11,0.745,-0.4,4.1,0.511457245317177,1,0.727,5389,7,9,9,13
AAEL011293,15,16.5,13.5,1.235,0.3,4.7,0.51196957720922,1,0.7273,5391,10,23,14,13
AAEL006838,14.5,13,16,0.833,-0.3,4.7,0.51196957720922,1,0.7273,5392,13,13,15,17
AAEL002351,14.2,13,15.5,0.822,-0.3,4.7,0.51196957720922,1,0.7273,5393,16,10,15,16
AAEL024800,14.5,13,16,0.814,-0.3,4.7,0.51196957720922,1,0.7273,5393,14,12,14,18
AAEL011052,14.8,13.5,16,0.812,-0.3,4.7,0.51196957720922,1,0.7273,5394,17,10,17,15
AAEL020092,207.8,217,198.5,1.092,0.1,8.4,0.515344247184352,1,0.7319,5430,221,213,151,246
AAEL008025,38,40.5,35.5,1.135,0.2,6,0.515491218961064,1,0.7319,5430,40,41,36,35
AAEL010991,71,67.5,74.5,0.908,-0.1,6.8,0.51560571470192,1,0.7319,5431,65,70,77,72
AAEL015493,21.2,19.5,23,0.849,-0.2,5.2,0.515611037990396,1,0.7319,5432,19,20,25,21
AAEL007256,21.2,19.5,23,0.845,-0.2,5.2,0.515611037990396,1,0.7319,5432,21,18,26,20
AAEL002119,29.2,31,27.5,1.143,0.2,5.6,0.516165531110626,1,0.7323,5436,36,26,24,31
AAEL003544,29,27,31,0.874,-0.2,5.6,0.516165531110626,1,0.7323,5437,28,26,29,33
AAEL013969,29.2,27,31.5,0.874,-0.2,5.6,0.516165531110626,1,0.7323,5438,28,26,25,38
AAEL006472,29.2,27,31.5,0.871,-0.2,5.6,0.516165531110626,1,0.7323,5438,27,27,32,31
AAEL024303,39.8,42.5,37,1.144,0.2,6,0.516578876536987,1,0.7328,5443,43,42,24,50
AAEL019567,14.8,13,16.5,0.823,-0.3,4.7,0.519088363275117,1,0.7363,5469,13,13,17,16
AAEL019895,70.8,67.5,74,0.911,-0.1,6.8,0.519217248069851,1,0.7364,5470,63,72,81,67
AAEL027821,29.5,27.5,31.5,0.872,-0.2,5.6,0.519746343319601,1,0.7369,5475,25,30,29,34
AAEL000191,30,28,32,0.869,-0.2,5.6,0.519746343319601,1,0.7369,5476,29,27,29,35
AAEL011198,22,20.5,23.5,0.866,-0.2,5.2,0.520479968407945,1,0.7378,5483,22,19,22,25
AAEL006786,22,20,24,0.833,-0.3,5.2,0.520479968407945,1,0.7378,5484,20,20,24,24
AAEL004042,39,41.5,36.5,1.133,0.2,6,0.520968219116359,1,0.7384,5489,40,43,36,37
AAEL001586,9.5,11,8,1.335,0.4,4.2,0.522481923477415,1,0.7402,5503,13,9,9,7
AAEL025437,9.8,11,8.5,1.328,0.4,4.2,0.522481923477415,1,0.7402,5504,10,12,7,10
AAEL002232,9.8,8.5,11,0.758,-0.4,4.2,0.522481923477415,1,0.7402,5505,8,9,12,10
AAEL010224,5.5,6.5,4.5,1.496,0.6,3.6,0.523514948093687,1,0.7402,5505,8,5,6,3
AAEL003291,5.5,6.5,4.5,1.454,0.5,3.5,0.523514948093687,1,0.7402,5506,7,6,5,4
AAEL000671,5.8,7,4.5,1.452,0.5,3.6,0.523514948093687,1,0.7402,5507,8,6,4,5
AAEL003857,5.5,6.5,4.5,1.448,0.5,3.6,0.523514948093687,1,0.7402,5508,8,5,3,6
AAEL022793,5.2,6,4.5,1.335,0.4,3.6,0.523514948093687,1,0.7402,5508,6,6,4,5
AAEL002051,5.8,5,6.5,0.744,-0.4,3.6,0.523514948093687,1,0.7402,5509,5,5,7,6
AAEL006344,5.8,5,6.5,0.739,-0.4,3.6,0.523514948093687,1,0.7402,5510,5,5,5,8
